timestamp,timeIntervalSince1970,latitude,longitude,altitude,horizontalAccuracy,verticalAccuracy,speed,course
"2022-03-03 00:02:34.000 +0000",1646265753.999850,37.329178,127.092675,96.269902,16.002417,3.000000,0.038202,185.902100
"2022-03-03 00:02:35.000 +0000",1646265754.999859,37.329178,127.092675,96.269902,16.002417,3.000000,0.000000,185.902100
"2022-03-03 00:02:36.000 +0000",1646265755.999867,37.329178,127.092675,96.269902,16.002417,3.000000,0.000000,185.902100
"2022-03-03 00:02:37.000 +0000",1646265756.999878,37.329178,127.092675,96.269902,6.000906,3.000000,0.000000,185.902100
"2022-03-03 00:02:38.000 +0000",1646265757.999886,37.329178,127.092675,96.269902,4.000604,3.000000,0.000000,185.902100
"2022-03-03 00:02:39.000 +0000",1646265758.999896,37.329178,127.092675,96.269902,4.000604,3.000000,0.000000,185.902100
"2022-03-03 00:02:40.000 +0000",1646265759.999905,37.329178,127.092675,96.269902,6.000906,3.000000,0.000000,185.902100
"2022-03-03 00:02:41.000 +0000",1646265760.999914,37.329179,127.092689,96.262878,6.000906,3.000000,0.021509,185.902100
"2022-03-03 00:02:42.000 +0000",1646265761.999923,37.329175,127.092676,96.262099,6.000906,3.000000,1.164979,185.902100
"2022-03-03 00:02:43.000 +0000",1646265762.999932,37.329166,127.092689,96.259522,6.000906,3.000000,2.002097,185.902100
"2022-03-03 00:02:44.000 +0000",1646265763.999941,37.329143,127.092689,96.249472,4.000604,3.000000,2.002097,185.902100
"2022-03-03 00:02:45.000 +0000",1646265764.999950,37.329109,127.092694,96.242350,4.000604,3.000000,3.167145,185.902100
"2022-03-03 00:02:46.000 +0000",1646265765.999960,37.329060,127.092694,96.237819,4.000604,3.000000,5.596936,179.232864
"2022-03-03 00:02:47.000 +0000",1646265766.999969,37.329008,127.092697,96.234984,6.000906,3.000000,5.705520,179.232864
"2022-03-03 00:02:48.000 +0000",1646265767.999978,37.328953,127.092691,96.233210,6.000906,3.000000,5.705520,179.232864
"2022-03-03 00:02:49.000 +0000",1646265768.999987,37.328903,127.092746,96.232099,8.001208,3.000000,5.705520,126.405403
"2022-03-03 00:02:50.000 +0000",1646265769.999996,37.328859,127.092799,96.231411,8.001208,3.000000,6.844504,126.405403
"2022-03-03 00:02:51.000 +0000",1646265771.000006,37.328832,127.092873,96.230978,8.001208,3.000000,6.844504,126.405403
"2022-03-03 00:02:52.000 +0000",1646265772.000015,37.328793,127.092941,96.230709,8.001208,3.000000,6.844504,126.405403
"2022-03-03 00:02:53.000 +0000",1646265773.000024,37.328748,127.093016,96.230537,6.000906,3.000000,7.850468,126.405403
"2022-03-03 00:02:54.000 +0000",1646265774.000033,37.328703,127.093093,96.230431,6.000906,3.000000,8.498451,126.405403
"2022-03-03 00:02:55.000 +0000",1646265775.000041,37.328657,127.093170,96.230365,6.000906,3.000000,8.498451,126.405403
"2022-03-03 00:02:56.000 +0000",1646265776.000051,37.328625,127.093242,96.230325,6.000906,3.000000,7.668915,126.405403
"2022-03-03 00:02:57.000 +0000",1646265777.000060,37.328599,127.093300,96.230300,6.000906,3.000000,5.972114,126.405403
"2022-03-03 00:02:58.000 +0000",1646265778.000070,37.328572,127.093352,96.198334,8.001208,3.000000,5.533530,126.405403
"2022-03-03 00:02:59.000 +0000",1646265779.000079,37.328543,127.093411,96.066027,6.000906,3.000000,6.238497,126.405403
"2022-03-03 00:03:00.000 +0000",1646265780.000088,37.328506,127.093476,95.789915,6.000906,3.000000,6.238497,126.405403
"2022-03-03 00:03:01.000 +0000",1646265781.000097,37.328455,127.093542,95.425236,8.001208,3.000000,6.649595,126.405403
"2022-03-03 00:03:02.000 +0000",1646265782.000106,37.328401,127.093600,95.042644,6.000906,3.000000,7.864665,126.405403
"2022-03-03 00:03:03.000 +0000",1646265783.000115,37.328359,127.093673,94.717511,6.000906,3.000000,7.864665,126.405403
"2022-03-03 00:03:04.000 +0000",1646265784.000124,37.328311,127.093743,94.355188,4.000604,3.000000,7.864665,124.850929
"2022-03-03 00:03:05.000 +0000",1646265785.000133,37.328278,127.093824,93.889830,4.000604,3.000000,7.745758,124.850929
"2022-03-03 00:03:06.000 +0000",1646265786.000144,37.328241,127.093892,93.381786,6.000906,3.000000,5.785411,124.850929
"2022-03-03 00:03:07.000 +0000",1646265787.000153,37.328211,127.093945,92.920649,8.001208,3.000000,5.785411,124.850929
"2022-03-03 00:03:08.000 +0000",1646265788.000161,37.328185,127.093991,92.508395,8.001208,3.000000,5.139423,124.850929
"2022-03-03 00:03:09.000 +0000",1646265789.000171,37.328151,127.094027,92.128660,8.001208,3.000000,4.562787,124.850929
"2022-03-03 00:03:10.000 +0000",1646265790.000180,37.328132,127.094080,91.717536,6.000906,3.000000,4.773512,124.850929
"2022-03-03 00:03:11.000 +0000",1646265791.000188,37.328107,127.094131,91.308863,6.000906,3.000000,4.773512,124.850929
"2022-03-03 00:03:12.000 +0000",1646265792.000197,37.328080,127.094177,90.907602,6.000906,3.000000,4.317765,124.850929
"2022-03-03 00:03:13.000 +0000",1646265793.000207,37.328060,127.094212,90.527759,6.000906,3.000000,4.317765,176.892692
"2022-03-03 00:03:14.000 +0000",1646265794.000216,37.327953,127.094256,90.219785,6.000906,3.000000,5.631453,224.733368
"2022-03-03 00:03:15.000 +0000",1646265795.000226,37.327911,127.094204,90.006615,6.000906,3.000000,6.827678,224.733368
"2022-03-03 00:03:16.000 +0000",1646265796.000234,37.327859,127.094141,89.950959,6.000906,3.000000,6.827678,222.086700
"2022-03-03 00:03:17.000 +0000",1646265797.000244,37.327794,127.094060,89.975640,8.001208,3.000000,8.408413,222.086700
"2022-03-03 00:03:18.000 +0000",1646265798.000253,37.327702,127.094005,89.977593,8.001208,3.000000,10.699003,222.086700
"2022-03-03 00:03:19.000 +0000",1646265799.000262,37.327615,127.093930,89.766851,8.001208,3.000000,11.589968,222.086700
"2022-03-03 00:03:20.000 +0000",1646265800.000271,37.327525,127.093845,89.391605,8.001208,3.000000,11.589968,222.086700
"2022-03-03 00:03:21.000 +0000",1646265801.000280,37.327435,127.093751,89.016038,8.001208,3.000000,12.490940,222.086700
"2022-03-03 00:03:22.000 +0000",1646265802.000290,37.327343,127.093651,88.861944,8.001208,3.000000,13.402869,222.086700
"2022-03-03 00:03:23.000 +0000",1646265803.000299,37.327250,127.093549,88.767845,8.001208,3.000000,13.667381,222.086700
"2022-03-03 00:03:24.000 +0000",1646265804.000308,37.327155,127.093443,88.658370,8.001208,3.000000,13.667381,222.086700
"2022-03-03 00:03:25.000 +0000",1646265805.000317,37.327058,127.093329,88.697273,6.000906,3.000000,14.065461,222.086700
"2022-03-03 00:03:26.000 +0000",1646265806.000327,37.326956,127.093211,88.695999,6.000906,3.000000,15.227201,222.086700
"2022-03-03 00:03:27.000 +0000",1646265807.000336,37.326855,127.093094,88.431617,4.000604,3.000000,15.227201,222.086700
"2022-03-03 00:03:28.000 +0000",1646265808.000345,37.326756,127.092971,88.179444,6.000906,3.000000,14.963647,222.088852
"2022-03-03 00:03:29.000 +0000",1646265809.000354,37.326655,127.092857,88.044878,6.000906,3.000000,14.930574,222.088852
"2022-03-03 00:03:30.000 +0000",1646265810.000363,37.326559,127.092745,87.934316,6.000906,3.000000,14.223753,222.088852
"2022-03-03 00:03:31.000 +0000",1646265811.000372,37.326473,127.092624,87.649453,6.000906,3.000000,14.223753,222.259109
"2022-03-03 00:03:32.000 +0000",1646265812.000381,37.326384,127.092504,87.471429,8.001208,3.000000,14.128469,225.964462
"2022-03-03 00:03:33.000 +0000",1646265813.000391,37.326299,127.092380,87.558924,8.001208,3.000000,14.005525,234.841675
"2022-03-03 00:03:34.000 +0000",1646265814.000400,37.326221,127.092256,87.524882,8.001208,3.000000,13.383525,234.841675
"2022-03-03 00:03:35.000 +0000",1646265815.000409,37.326151,127.092140,87.572763,8.001208,3.000000,13.383525,234.841675
"2022-03-03 00:03:36.000 +0000",1646265816.000418,37.326079,127.092042,87.691843,8.001208,3.000000,11.892372,234.841675
"2022-03-03 00:03:37.000 +0000",1646265817.000427,37.326025,127.091954,87.745225,8.001208,3.000000,10.251022,234.841675
"2022-03-03 00:03:38.000 +0000",1646265818.000436,37.325976,127.091879,87.776470,8.001208,3.000000,7.305267,234.841675
"2022-03-03 00:03:39.000 +0000",1646265819.000445,37.325936,127.091814,87.882014,6.000906,3.000000,7.305267,234.841675
"2022-03-03 00:03:40.000 +0000",1646265820.000455,37.325906,127.091762,87.993732,6.000906,3.000000,6.168278,234.841675
"2022-03-03 00:03:41.000 +0000",1646265821.000463,37.325880,127.091721,88.065604,6.000906,3.000000,4.524250,234.841675
"2022-03-03 00:03:42.000 +0000",1646265822.000473,37.325861,127.091689,88.085528,6.000906,3.000000,2.993662,234.841675
"2022-03-03 00:03:43.000 +0000",1646265823.000482,37.325848,127.091663,88.063646,6.000906,3.000000,2.993662,234.841675
"2022-03-03 00:03:44.000 +0000",1646265824.000491,37.325837,127.091645,88.027352,6.000906,3.000000,1.824678,234.841675
"2022-03-03 00:03:45.001 +0000",1646265825.000500,37.325828,127.091632,88.021223,6.000906,3.000000,1.390835,234.841675
"2022-03-03 00:03:46.001 +0000",1646265826.000509,37.325821,127.091622,88.043070,6.000906,3.000000,0.771350,234.841675
"2022-03-03 00:03:47.001 +0000",1646265827.000519,37.325817,127.091614,88.080542,6.000906,3.000000,0.771350,234.841675
"2022-03-03 00:03:48.001 +0000",1646265828.000528,37.325817,127.091604,88.123105,6.000906,3.000000,0.760181,234.841675
"2022-03-03 00:03:49.001 +0000",1646265829.000537,37.325813,127.091600,88.175667,6.000906,3.000000,0.225732,234.841675
"2022-03-03 00:03:50.001 +0000",1646265830.000546,37.325812,127.091598,88.219890,6.000906,3.000000,0.057287,234.841675
"2022-03-03 00:03:51.001 +0000",1646265831.000556,37.325811,127.091598,88.253028,6.000906,3.000000,0.072510,234.841675
"2022-03-03 00:03:52.001 +0000",1646265832.000564,37.325811,127.091598,88.253028,8.001208,3.000000,0.000000,234.841675
"2022-03-03 00:03:53.001 +0000",1646265833.000574,37.325811,127.091598,88.253028,8.001208,3.000000,0.000000,234.841675
"2022-03-03 00:03:54.001 +0000",1646265834.000583,37.325811,127.091598,88.253028,8.001208,3.000000,0.000000,234.841675
"2022-03-03 00:03:55.001 +0000",1646265835.000591,37.325811,127.091598,88.253028,8.001208,3.000000,0.000000,234.841675
"2022-03-03 00:03:56.001 +0000",1646265836.000601,37.325811,127.091598,88.253028,6.000906,3.000000,0.000000,234.841675
"2022-03-03 00:03:57.001 +0000",1646265837.000610,37.325811,127.091598,88.253028,6.000906,3.000000,0.000000,234.841675
"2022-03-03 00:03:58.001 +0000",1646265838.000619,37.325811,127.091598,88.253028,6.000906,3.000000,0.000000,234.841675
"2022-03-03 00:03:59.001 +0000",1646265839.000629,37.325811,127.091598,88.253028,6.000906,3.000000,0.000000,234.841675
"2022-03-03 00:04:00.001 +0000",1646265840.000638,37.325811,127.091598,88.253028,8.001208,3.000000,0.000000,234.841675
"2022-03-03 00:04:01.001 +0000",1646265841.000647,37.325811,127.091598,88.253028,8.001208,3.000000,0.000000,234.841675
"2022-03-03 00:04:02.001 +0000",1646265842.000657,37.325811,127.091598,88.253028,8.001208,3.000000,0.000000,234.841675
